id,code_site,depth_m,sieve_mm,mass_refus_cum_g,refus_cum_pct,passants_pct,echantillon_id,created_at,updated_at
506,KONSOGOU_T1,1.5,0.315,80.03,2.42,55.51,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
505,KONSOGOU_T1,1.5,0.4,74.24,2.96,57.94,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
504,KONSOGOU_T1,1.5,0.5,69.54,4.42,60.89,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
503,KONSOGOU_T1,1.5,0.63,64.08,4.46,65.31,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
502,KONSOGOU_T1,1.5,0.8,59.95,6.17,69.77,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
501,KONSOGOU_T1,1.5,1,54.26,4.04,75.94,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
500,KONSOGOU_T1,1.5,1.25,47.24,4.33,79.98,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
499,KONSOGOU_T1,1.5,1.6,36.86,2.18,84.31,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
498,KONSOGOU_T1,1.5,2,26.02,1.56,86.46,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
497,KONSOGOU_T1,1.5,2.5,14.8,1.1,88.05,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
496,KONSOGOU_T1,1.5,3.15,6.08,1.35,89.16,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
670,NASSABLE,2,20,0,0,100,e6beffb3-f375-4d87-9139-15658ac3e9a7,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
495,KONSOGOU_T1,1.5,4,1.03,1.43,90.5,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
494,KONSOGOU_T1,1.5,5,0,1.82,91.94,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
493,KONSOGOU_T1,1.5,6.3,0,2.28,93.76,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
492,KONSOGOU_T1,1.5,8,0,2.4,96.03,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
491,KONSOGOU_T1,1.5,10,0,1.19,98.44,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
490,KONSOGOU_T1,1.5,12.5,0,0.38,99.62,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
489,KONSOGOU_T1,1.5,16,0,0,100,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
488,KONSOGOU_T1,1.5,20,0,0,100,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
487,KONSOGOU_T1,1.5,25,0,0,100,8d3b849f-efdd-4dd4-b244-e4cc4e92c203,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
538,KONSOGOU_T1,2,0.08,68.85,0.3,52.09,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
537,KONSOGOU_T1,2,0.1,62.78,0.79,52.39,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
536,KONSOGOU_T1,2,0.125,55.21,1.21,53.19,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
535,KONSOGOU_T1,2,0.16,46.28,0.94,54.39,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
534,KONSOGOU_T1,2,0.2,40.89,1.12,55.33,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
533,KONSOGOU_T1,2,0.25,35.87,1.13,56.45,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
532,KONSOGOU_T1,2,0.315,32.48,1.62,57.58,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
531,KONSOGOU_T1,2,0.4,29.32,1.93,59.2,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
530,KONSOGOU_T1,2,0.5,26.75,2.92,61.13,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
529,KONSOGOU_T1,2,0.63,23.54,2.89,64.04,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
528,KONSOGOU_T1,2,0.8,21.47,3.79,66.93,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
527,KONSOGOU_T1,2,1,18.79,3.98,70.72,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
526,KONSOGOU_T1,2,1.25,16.16,4.92,74.69,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
525,KONSOGOU_T1,2,1.6,12.7,3.96,79.61,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
524,KONSOGOU_T1,2,2,9.43,3.07,83.57,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
523,KONSOGOU_T1,2,2.5,6.3,2.52,86.64,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
522,KONSOGOU_T1,2,3.15,3.58,3.2,89.16,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
521,KONSOGOU_T1,2,4,2.01,2.16,92.36,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
520,KONSOGOU_T1,2,5,0.83,1.74,94.52,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
519,KONSOGOU_T1,2,6.3,0,2.25,96.25,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
518,KONSOGOU_T1,2,8,0,0.99,98.51,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
517,KONSOGOU_T1,2,10,0,0.27,99.5,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
516,KONSOGOU_T1,2,12.5,0,0.23,99.77,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
515,KONSOGOU_T1,2,16,0,0,100,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
514,KONSOGOU_T1,2,20,0,0,100,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
513,KONSOGOU_T1,2,25,0,0,100,b734d3fa-e838-4c2c-8292-1785199b5fc3,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
564,KONSOGOU_T2,1,0.08,677.09,0.92,42.72,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
563,KONSOGOU_T2,1,0.1,638.22,1.57,43.64,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
562,KONSOGOU_T2,1,0.125,559.54,2.06,45.21,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
561,KONSOGOU_T2,1,0.16,389.62,1.81,47.27,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
560,KONSOGOU_T2,1,0.2,286.89,2.5,49.08,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
559,KONSOGOU_T2,1,0.25,134.26,2.4,51.58,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
558,KONSOGOU_T2,1,0.315,89.97,3.42,53.97,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
557,KONSOGOU_T2,1,0.4,64.81,5.11,57.39,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
556,KONSOGOU_T2,1,0.5,51.73,7.23,62.5,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
555,KONSOGOU_T2,1,0.63,44.1,6.96,69.74,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
554,KONSOGOU_T2,1,0.8,40.33,7.1,76.7,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
553,KONSOGOU_T2,1,1,37.21,4.78,83.8,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
552,KONSOGOU_T2,1,1.25,34.15,5.16,88.58,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
551,KONSOGOU_T2,1,1.6,29.15,1.81,93.74,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
550,KONSOGOU_T2,1,2,24.89,0.8,95.56,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
549,KONSOGOU_T2,1,2.5,20.54,0.55,96.36,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
548,KONSOGOU_T2,1,3.15,15.62,0.76,96.91,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
547,KONSOGOU_T2,1,4,11.51,0.47,97.67,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
546,KONSOGOU_T2,1,5,8.87,0.55,98.14,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
545,KONSOGOU_T2,1,6.3,7.02,0.65,98.69,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
544,KONSOGOU_T2,1,8,5.44,0.52,99.34,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
543,KONSOGOU_T2,1,10,5.44,0.14,99.86,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
542,KONSOGOU_T2,1,12.5,3.36,0,100,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
541,KONSOGOU_T2,1,16,0,0,100,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
540,KONSOGOU_T2,1,20,0,0,100,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
539,KONSOGOU_T2,1,25,0,0,100,3c58aa2e-d8f1-4c61-9dfc-0ce646d35d6f,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
590,KONSOGOU_T2,1.5,0.08,1070.54,0.55,43.56,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
589,KONSOGOU_T2,1.5,0.1,1052.79,1.42,44.11,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
588,KONSOGOU_T2,1.5,0.125,1017.87,1.69,45.54,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
587,KONSOGOU_T2,1.5,0.16,945.65,1.59,47.23,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
586,KONSOGOU_T2,1.5,0.2,884.16,1.89,48.82,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
585,KONSOGOU_T2,1.5,0.25,790.35,1.83,50.7,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
584,KONSOGOU_T2,1.5,0.315,718.5,2.58,52.54,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
583,KONSOGOU_T2,1.5,0.4,656.31,3.49,55.12,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
582,KONSOGOU_T2,1.5,0.5,613.46,4.95,58.61,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
581,KONSOGOU_T2,1.5,0.63,568.42,4.53,63.56,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
580,KONSOGOU_T2,1.5,0.8,541.51,6.06,68.09,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
579,KONSOGOU_T2,1.5,1,515.88,4.01,74.15,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
578,KONSOGOU_T2,1.5,1.25,490.37,4.5,78.15,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
577,KONSOGOU_T2,1.5,1.6,454.69,2.29,82.65,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
576,KONSOGOU_T2,1.5,2,414.51,1.13,84.94,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
575,KONSOGOU_T2,1.5,2.5,368.92,1.12,86.07,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
574,KONSOGOU_T2,1.5,3.15,314.41,1.94,87.2,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
573,KONSOGOU_T2,1.5,4,256.43,0.99,89.13,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
572,KONSOGOU_T2,1.5,5,221.38,2.17,90.12,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
571,KONSOGOU_T2,1.5,6.3,187.65,2.6,92.29,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
570,KONSOGOU_T2,1.5,8,158.05,1.87,94.89,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
569,KONSOGOU_T2,1.5,10,130.79,2.46,96.77,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
568,KONSOGOU_T2,1.5,12.5,79.47,0.78,99.22,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
567,KONSOGOU_T2,1.5,16,34.05,0,100,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
566,KONSOGOU_T2,1.5,20,26.64,0,100,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
565,KONSOGOU_T2,1.5,25,0,0,100,6c6475c3-7c5d-4b39-8e0e-a0bd7f0c38c0,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
616,KONSOGOU_T2,2,0.08,538.32,0.34,42.78,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
615,KONSOGOU_T2,2,0.1,515.59,0.77,43.12,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
614,KONSOGOU_T2,2,0.125,473.36,1.4,43.9,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
613,KONSOGOU_T2,2,0.16,387.67,0.91,45.3,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
612,KONSOGOU_T2,2,0.2,335.07,0.96,46.21,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
611,KONSOGOU_T2,2,0.25,289.71,0.97,47.18,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
610,KONSOGOU_T2,2,0.315,266.08,1.26,48.14,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
609,KONSOGOU_T2,2,0.4,249.7,1.48,49.4,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
608,KONSOGOU_T2,2,0.5,239.86,2.17,50.88,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
607,KONSOGOU_T2,2,0.63,231.84,1,53.06,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
606,KONSOGOU_T2,2,0.8,227.1,2.58,54.06,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
605,KONSOGOU_T2,2,1,222.41,2.46,56.64,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
604,KONSOGOU_T2,2,1.25,217.83,2.89,59.1,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
603,KONSOGOU_T2,2,1.6,211.23,1.91,61.99,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
602,KONSOGOU_T2,2,2,203.13,2.35,63.9,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
601,KONSOGOU_T2,2,2.5,193.61,4.14,66.26,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
600,KONSOGOU_T2,2,3.15,181.3,7.35,70.4,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
599,KONSOGOU_T2,2,4,164.89,6.82,77.75,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
598,KONSOGOU_T2,2,5,155.19,7.08,84.57,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
597,KONSOGOU_T2,2,6.3,147.55,5.08,91.65,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
596,KONSOGOU_T2,2,8,136.69,0.51,96.73,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
595,KONSOGOU_T2,2,10,129.44,2.1,97.24,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
594,KONSOGOU_T2,2,12.5,117.33,0.66,99.34,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
593,KONSOGOU_T2,2,16,111.91,0,100,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
592,KONSOGOU_T2,2,20,96.19,0,100,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
591,KONSOGOU_T2,2,25,0,0,100,7f95e75d-849d-4d75-ab74-f3fc359844ad,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
642,NASSABLE,1,0.08,808.7,0.64,41.79,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
641,NASSABLE,1,0.1,788.1,1.46,42.43,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
640,NASSABLE,1,0.125,759.27,1.81,43.89,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
639,NASSABLE,1,0.16,687.26,1.62,45.69,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
638,NASSABLE,1,0.2,649.18,2.5,47.32,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
637,NASSABLE,1,0.25,594.13,2.2,49.82,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
636,NASSABLE,1,0.315,538.7,3.49,52.02,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
635,NASSABLE,1,0.4,490.46,4.76,55.51,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
634,NASSABLE,1,0.5,455.55,6.25,60.27,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
633,NASSABLE,1,0.63,423.81,5.6,66.52,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
632,NASSABLE,1,0.8,404.7,5.91,72.12,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
631,NASSABLE,1,1,385.27,4.07,78.03,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
630,NASSABLE,1,1.25,364.16,3.91,82.1,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
629,NASSABLE,1,1.6,333.01,2.46,86,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
628,NASSABLE,1,2,304.03,1.18,88.46,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
627,NASSABLE,1,2.5,268.28,0.66,89.64,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
626,NASSABLE,1,3.15,231.66,0.82,90.3,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
625,NASSABLE,1,4,189.94,0.96,91.11,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
624,NASSABLE,1,5,155.88,1.19,92.07,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
623,NASSABLE,1,6.3,129.98,2.69,93.26,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
622,NASSABLE,1,8,107.62,2.49,95.95,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
621,NASSABLE,1,10,95.14,1.31,98.44,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
620,NASSABLE,1,12.5,64.95,0.25,99.75,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
619,NASSABLE,1,16,47.63,0,100,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
618,NASSABLE,1,20,0,0,100,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
617,NASSABLE,1,25,0,0,100,de3fa24c-5c79-4969-a7a4-8df133d3cda4,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
668,NASSABLE,1.5,0.08,835.62,0.36,33.79,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
667,NASSABLE,1.5,0.1,822.25,1.02,34.15,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
666,NASSABLE,1.5,0.125,793.91,1.12,35.17,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
665,NASSABLE,1.5,0.16,737,1.01,36.29,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
664,NASSABLE,1.5,0.2,693.16,1.31,37.3,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
663,NASSABLE,1.5,0.25,630.87,1.56,38.61,23b51260-b7c4-489f-bac9-ac361309416b,2025-10-26 17:56:29.008,2025-10-26 17:56:29.008
